Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
15000.0,0.21,-0.4,0.79,-1.1,0.6,-0.03,0.92,-0.59,0.31,-0.44,1.05,-1.07,0.29,-0.68,0.66,-0.29,0.84,-0.5,1.0,-0.9,0.36,-0.62,1.0,-0.41,0.72,-0.12,0.85,-0.33,400.0,0
172800.0,0.3,-0.31,0.85,-1.2,0.58,-0.01,0.89,-0.63,0.37,-0.46,1.08,-1.05,0.26,-0.61,0.65,-0.28,0.77,-0.52,1.12,-0.95,0.39,-0.6,0.96,-0.43,0.68,-0.17,0.8,-0.34,5.0,0
0.12,-0.32,0.47,-1.23,0.05,-0.78,0.91,-0.11,0.34,-0.56,0.02,0.19,-0.28,0.66,-0.42,0.13,-0.91,0.25,-0.07,0.58,-0.33,0.75,-0.14,0.29,-0.5,0.07,-0.88,0.44,-0.12,45.6,0
8.23,1.12,-0.75,0.34,-0.21,0.99,-1.02,0.45,-0.3,0.6,-0.15,0.41,-0.58,0.92,-0.37,0.28,-1.15,0.68,-0.22,0.31,-0.66,0.84,-0.09,0.15,-0.72,0.11,-0.99,0.53,-0.08,128.4,0
25.5,-0.25,0.6,-0.9,0.72,-0.12,0.44,-0.66,0.23,-0.48,0.31,-0.7,0.85,-0.34,0.56,-0.29,0.97,-0.51,0.4,-0.14,0.68,-0.22,0.31,-0.66,0.12,-0.45,0.77,-0.38,0.59,512.1,0
64.1,0.34,-0.44,0.66,-0.88,0.21,-0.37,0.79,-0.25,0.46,-0.63,0.28,-0.55,0.72,-0.41,0.35,-0.96,0.62,-0.29,0.51,-0.73,0.17,-0.6,0.28,-0.7,0.14,-0.81,0.49,-0.33,8.2,0
120.05,-0.48,0.37,-0.25,0.6,-0.91,0.23,-0.54,0.71,-0.32,0.19,-0.61,0.45,-0.29,0.88,-0.42,0.36,-0.73,0.28,-0.6,0.77,-0.11,0.54,-0.37,0.66,-0.2,0.55,-0.48,0.29,210.0,0
180.2,0.85,-0.31,0.44,-0.56,0.12,-0.77,0.28,-0.49,0.63,-0.22,0.34,-0.71,0.26,-0.85,0.18,-0.53,0.7,-0.41,0.29,-0.66,0.39,-0.25,0.55,-0.68,0.17,-0.9,0.62,-0.14,999.99,0
210.6,-0.12,0.58,-0.34,0.91,-0.45,0.33,-0.7,0.24,-0.6,0.49,-0.18,0.71,-0.22,0.6,-0.33,0.21,-0.84,0.47,-0.29,0.83,-0.15,0.61,-0.46,0.28,-0.5,0.74,-0.37,0.66,75.3,0
240.9,0.33,-0.76,0.19,-0.49,0.84,-0.24,0.27,-0.71,0.14,-0.54,0.63,-0.12,0.48,-0.69,0.25,-0.37,0.55,-0.28,0.72,-0.41,0.19,-0.63,0.41,-0.28,0.67,-0.15,0.34,-0.52,62.1,0
300.05,-0.61,0.42,-0.77,0.13,0.29,-0.84,0.51,-0.34,0.65,-0.24,0.12,-0.82,0.37,-0.59,0.43,-0.71,0.29,-0.5,0.16,-0.68,0.28,-0.54,0.73,-0.21,0.48,-0.37,0.66,-0.16,15.0,0
360.4,0.76,-0.34,0.68,-0.25,0.33,-0.56,0.44,-0.62,0.27,-0.78,0.21,-0.41,0.63,-0.22,0.55,-0.89,0.39,-0.31,0.46,-0.75,0.15,-0.68,0.29,-0.59,0.12,-0.92,0.5,-0.28,3.75,0
420.7,-0.23,0.64,-0.51,0.42,-0.17,0.85,-0.44,0.3,-0.66,0.29,-0.52,0.66,-0.31,0.72,-0.25,0.44,-0.69,0.19,-0.83,0.37,-0.28,0.55,-0.41,0.62,-0.18,0.73,-0.36,0.5,2500.0,1
480.85,0.12,-0.41,0.57,-0.69,0.25,-0.48,0.62,-0.29,0.7,-0.14,0.38,-0.61,0.54,-0.48,0.31,-0.72,0.6,-0.25,0.17,-0.81,0.46,-0.33,0.4,-0.61,0.26,-0.79,0.38,-0.47,9.99,0
540.2,-0.34,0.58,-0.44,0.61,-0.29,0.71,-0.52,0.18,-0.72,0.24,-0.46,0.52,-0.28,0.63,-0.36,0.29,-0.81,0.33,-0.55,0.7,-0.17,0.6,-0.37,0.74,-0.25,0.51,-0.44,0.62,180.0,0
600.1,0.45,-0.21,0.33,-0.77,0.15,-0.39,0.86,-0.22,0.54,-0.37,0.29,-0.58,0.63,-0.41,0.19,-0.84,0.72,-0.27,0.43,-0.66,0.23,-0.52,0.51,-0.31,0.67,-0.14,0.39,-0.55,72.45,0
660.4,-0.28,0.71,-0.39,0.87,-0.22,0.33,-0.65,0.46,-0.51,0.15,-0.62,0.71,-0.29,0.58,-0.44,0.26,-0.75,0.37,-0.46,0.68,-0.2,0.59,-0.33,0.41,-0.57,0.22,-0.48,0.63,0.99,0
720.55,0.63,-0.29,0.49,-0.34,0.61,-0.45,0.29,-0.74,0.25,-0.66,0.41,-0.54,0.23,-0.72,0.32,-0.49,0.6,-0.35,0.27,-0.79,0.18,-0.57,0.33,-0.63,0.19,-0.84,0.46,-0.21,5.0,0
780.9,-0.46,0.39,-0.61,0.5,-0.16,0.72,-0.5,0.31,-0.63,0.27,-0.47,0.63,-0.25,0.71,-0.31,0.38,-0.79,0.28,-0.54,0.6,-0.18,0.49,-0.4,0.53,-0.22,0.66,-0.37,0.57,320.4,0
840.2,0.21,-0.63,0.4,-0.28,0.75,-0.41,0.62,-0.23,0.68,-0.12,0.54,-0.34,0.79,-0.27,0.44,-0.69,0.33,-0.52,0.58,-0.24,0.26,-0.6,0.47,-0.39,0.69,-0.15,0.52,-0.42,60.0,0
900.7,-0.29,0.55,-0.46,0.68,-0.32,0.41,-0.71,0.29,-0.54,0.64,-0.28,0.71,-0.36,0.6,-0.47,0.23,-0.82,0.31,-0.61,0.77,-0.14,0.58,-0.45,0.36,-0.59,0.21,-0.5,0.49,15.75,0
0.0,0.12,-0.85,1.23,-0.44,0.77,-1.02,0.33,-0.56,0.98,-1.21,0.45,-0.67,1.11,-0.32,0.59,-0.73,1.02,-0.45,0.88,-0.99,0.64,-0.51,1.15,-0.28,0.72,-0.66,0.39,-0.54,12.5,0
2.0,-0.34,0.88,-1.21,0.54,-0.77,0.98,-0.29,0.62,-0.91,1.25,-0.48,0.73,-1.06,0.41,-0.59,0.83,-1.14,0.37,-0.92,1.04,-0.66,0.58,-1.02,0.33,-0.71,0.49,-0.38,0.65,45.0,0
5.0,0.25,-0.61,0.88,-1.05,0.34,-0.72,0.51,-0.44,0.79,-0.96,0.62,-0.71,1.02,-0.29,0.48,-0.66,0.91,-0.53,0.77,-0.84,0.56,-0.6,0.98,-0.37,0.65,-0.54,0.42,-0.71,210.0,0
9.0,-0.51,0.77,-0.89,0.63,-0.48,0.86,-0.32,0.57,-1.02,0.99,-0.44,0.58,-0.97,0.4,-0.56,0.74,-0.83,0.65,-0.77,0.92,-0.51,0.6,-0.99,0.29,-0.68,0.46,-0.37,0.58,5.75,0
12.0,0.18,-0.72,0.94,-0.51,0.62,-0.85,0.33,-0.6,0.88,-1.1,0.47,-0.69,1.15,-0.25,0.52,-0.7,0.97,-0.49,0.81,-1.03,0.61,-0.55,1.09,-0.3,0.71,-0.61,0.44,-0.65,320.0,0
15.0,-0.29,0.83,-1.04,0.51,-0.68,0.92,-0.27,0.58,-0.97,0.88,-0.53,0.66,-1.12,0.36,-0.61,0.79,-0.9,0.7,-0.81,0.95,-0.58,0.54,-1.01,0.31,-0.66,0.5,-0.4,0.62,18.0,0
18.0,0.46,-0.64,0.89,-0.7,0.55,-0.88,0.29,-0.63,0.92,-0.99,0.53,-0.72,1.05,-0.28,0.6,-0.67,0.96,-0.46,0.79,-0.91,0.63,-0.59,1.12,-0.33,0.68,-0.57,0.41,-0.7,75.0,0
21.0,-0.42,0.74,-0.93,0.68,-0.52,0.89,-0.31,0.6,-0.98,1.01,-0.49,0.66,-1.05,0.43,-0.57,0.82,-0.87,0.64,-0.78,0.92,-0.62,0.57,-1.04,0.28,-0.7,0.48,-0.39,0.59,9.99,0
24.0,0.31,-0.68,0.85,-0.58,0.66,-0.9,0.34,-0.57,0.93,-1.02,0.49,-0.71,1.08,-0.26,0.55,-0.72,0.99,-0.5,0.82,-0.94,0.6,-0.56,1.1,-0.29,0.7,-0.6,0.43,-0.64,132.5,0
27.0,-0.38,0.84,-1.02,0.57,-0.71,0.93,-0.25,0.59,-0.96,0.97,-0.52,0.62,-1.08,0.4,-0.59,0.81,-0.92,0.68,-0.85,0.89,-0.63,0.56,-1.03,0.27,-0.67,0.46,-0.39,0.61,7.25,0
30.0,0.15,-0.66,0.87,-0.59,0.6,-0.87,0.32,-0.62,0.9,-0.98,0.56,-0.7,1.12,-0.27,0.54,-0.71,0.95,-0.46,0.79,-0.92,0.62,-0.58,1.08,-0.31,0.69,-0.59,0.42,-0.66,0.99,0
33.0,-0.27,0.79,-1.01,0.6,-0.64,0.9,-0.28,0.61,-0.95,1.02,-0.48,0.63,-1.04,0.42,-0.58,0.86,-0.89,0.66,-0.79,0.93,-0.6,0.57,-1.02,0.29,-0.68,0.47,-0.38,0.6,60.0,0
36.0,0.22,-0.59,0.83,-0.7,0.58,-0.84,0.31,-0.63,0.88,-0.99,0.54,-0.71,1.01,-0.26,0.56,-0.74,0.97,-0.45,0.8,-0.89,0.61,-0.57,1.11,-0.33,0.68,-0.6,0.43,-0.68,15.5,0
39.0,-0.33,0.83,-1.0,0.57,-0.63,0.88,-0.28,0.6,-0.97,1.0,-0.5,0.62,-1.02,0.38,-0.57,0.83,-0.9,0.66,-0.81,0.92,-0.61,0.56,-1.05,0.3,-0.69,0.48,-0.37,0.6,240.0,0
42.0,0.29,-0.68,0.79,-0.69,0.62,-0.85,0.34,-0.58,0.87,-1.01,0.5,-0.72,1.06,-0.27,0.54,-0.74,0.92,-0.5,0.83,-0.96,0.58,-0.52,1.14,-0.32,0.71,-0.58,0.42,-0.66,8.25,0
45.0,-0.41,0.75,-0.92,0.61,-0.54,0.83,-0.3,0.59,-0.93,1.03,-0.46,0.6,-1.08,0.41,-0.56,0.85,-0.88,0.63,-0.77,0.9,-0.59,0.54,-1.0,0.28,-0.65,0.46,-0.39,0.6,3.2,0
48.0,0.14,-0.6,0.82,-0.61,0.61,-0.83,0.29,-0.6,0.89,-0.95,0.53,-0.7,1.04,-0.25,0.55,-0.73,0.93,-0.48,0.81,-0.92,0.6,-0.58,1.07,-0.31,0.68,-0.57,0.41,-0.66,0.75,0
51.0,-0.26,0.82,-1.08,0.6,-0.68,0.92,-0.26,0.58,-0.93,0.99,-0.51,0.63,-1.06,0.4,-0.58,0.8,-0.92,0.66,-0.83,0.92,-0.6,0.56,-1.01,0.29,-0.69,0.47,-0.38,0.59,520.0,0
54.0,0.33,-0.62,0.86,-0.63,0.6,-0.84,0.31,-0.61,0.92,-0.98,0.54,-0.69,1.07,-0.27,0.56,-0.73,0.95,-0.5,0.79,-0.9,0.62,-0.58,1.1,-0.32,0.68,-0.59,0.42,-0.66,80.0,0
57.0,-0.28,0.81,-1.03,0.59,-0.66,0.89,-0.27,0.59,-0.92,1.01,-0.5,0.6,-1.05,0.41,-0.58,0.82,-0.88,0.66,-0.81,0.92,-0.59,0.54,-1.02,0.28,-0.67,0.46,-0.4,0.61,6.5,0
60.0,0.2,-0.65,0.84,-0.6,0.62,-0.87,0.32,-0.63,0.89,-0.96,0.57,-0.7,1.05,-0.26,0.54,-0.72,0.95,-0.49,0.83,-0.91,0.6,-0.58,1.12,-0.3,0.7,-0.58,0.41,-0.64,0.5,0
63.0,-0.35,0.78,-0.99,0.58,-0.62,0.87,-0.29,0.59,-0.93,1.01,-0.46,0.63,-1.04,0.39,-0.57,0.83,-0.88,0.64,-0.79,0.9,-0.6,0.56,-1.01,0.28,-0.67,0.46,-0.38,0.6,15.0,0
66.0,0.27,-0.61,0.82,-0.58,0.63,-0.84,0.34,-0.59,0.9,-1.02,0.49,-0.7,1.04,-0.26,0.55,-0.72,0.96,-0.48,0.78,-0.9,0.6,-0.56,1.1,-0.31,0.69,-0.58,0.42,-0.66,0.0,0
69.0,-0.44,0.83,-1.05,0.6,-0.67,0.9,-0.29,0.6,-0.95,1.03,-0.47,0.61,-1.06,0.41,-0.58,0.85,-0.87,0.63,-0.79,0.9,-0.58,0.54,-1.01,0.29,-0.66,0.46,-0.38,0.6,1200.0,0
72.0,0.19,-0.62,0.85,-0.61,0.59,-0.86,0.31,-0.6,0.88,-0.95,0.54,-0.7,1.03,-0.25,0.53,-0.71,0.97,-0.49,0.82,-0.92,0.6,-0.58,1.12,-0.3,0.7,-0.58,0.41,-0.64,2.99,0
75.0,-0.29,0.79,-1.01,0.6,-0.63,0.88,-0.28,0.6,-0.97,1.01,-0.46,0.62,-1.04,0.41,-0.57,0.83,-0.88,0.65,-0.81,0.92,-0.6,0.54,-1.02,0.29,-0.68,0.48,-0.37,0.6,0.0,0
78.0,0.28,-0.63,0.83,-0.58,0.61,-0.84,0.32,-0.57,0.9,-1.0,0.55,-0.69,1.05,-0.26,0.57,-0.74,0.94,-0.5,0.8,-0.91,0.62,-0.57,1.08,-0.31,0.69,-0.6,0.41,-0.66,50.0,0
81.0,-0.41,0.78,-0.97,0.59,-0.6,0.88,-0.28,0.6,-0.93,1.02,-0.46,0.62,-1.01,0.4,-0.57,0.84,-0.89,0.63,-0.76,0.89,-0.6,0.55,-1.0,0.28,-0.65,0.46,-0.39,0.6,980.0,0
4.12,-0.12,0.45,-1.23,0.87,-0.56,0.33,-2.14,1.25,-0.77,0.96,-0.41,0.58,-1.02,0.23,-0.67,0.89,-1.34,0.45,-0.23,0.12,-0.55,0.78,-0.98,1.15,-0.34,0.67,-0.89,1.02,42.5,0
9.88,0.34,-0.76,1.12,-0.33,0.55,-0.21,1.64,-0.99,0.46,-0.57,0.81,-0.29,1.05,-0.44,0.72,-0.88,0.31,-1.21,0.52,-0.63,0.14,-0.75,0.96,-0.44,0.23,-0.67,0.81,-1.12,128.0,0
15.76,-0.21,0.59,-0.87,1.23,-0.45,0.22,-0.99,1.41,-0.66,0.37,-1.14,0.69,-0.32,1.07,-0.58,0.31,-0.72,0.95,-0.41,0.58,-0.22,1.03,-0.51,0.77,-0.29,0.88,-1.02,0.54,6.25,0
22.44,0.11,-0.33,0.92,-0.77,0.14,-0.45,0.66,-1.24,0.53,-0.18,0.97,-0.66,0.41,-0.29,0.88,-0.53,0.76,-1.05,0.29,-0.72,0.63,-0.41,0.54,-0.99,0.31,-0.68,0.92,-0.47,210.0,0
30.01,-0.54,0.83,-0.29,1.12,-0.67,0.44,-1.58,0.29,0.76,-0.44,1.01,-0.51,0.63,-0.77,0.41,-0.86,0.98,-0.34,0.72,-0.58,0.29,-0.93,0.77,-0.56,0.48,-0.71,0.66,-1.25,15.75,0
45.6,0.22,-0.44,0.55,-0.89,0.66,-0.31,0.89,-0.77,0.41,-0.68,0.92,-0.23,0.54,-0.66,0.77,-0.51,0.38,-0.92,0.65,-0.28,0.84,-0.44,0.59,-0.31,0.71,-0.89,0.77,-0.54,75.0,0
56.22,-0.31,0.25,-0.46,0.92,-0.21,0.61,-0.88,1.02,-0.47,0.33,-0.71,0.89,-0.34,0.54,-0.62,0.77,-1.14,0.29,-0.68,0.45,-0.29,0.72,-0.51,0.83,-0.36,0.66,-0.79,0.91,3.4,0
64.1,0.45,-0.87,0.31,-0.63,0.78,-0.29,0.52,-0.91,0.64,-0.28,0.83,-0.46,0.97,-0.71,0.25,-0.58,0.42,-1.02,0.53,-0.39,0.66,-0.57,0.48,-0.73,0.39,-0.64,0.81,-0.32,540.0,0
72.98,-0.18,0.42,-0.65,0.78,-0.52,0.29,-0.94,0.61,-0.33,0.74,-0.61,0.45,-0.4,0.69,-0.52,0.83,-0.97,0.31,-0.72,0.27,-0.65,0.52,-0.38,0.91,-0.45,0.7,-0.82,0.64,9.99,0
89.57,0.63,-0.29,0.49,-1.02,0.31,-0.54,0.77,-0.68,0.36,-0.82,0.58,-0.31,0.7,-0.59,0.44,-0.73,0.51,-0.91,0.29,-0.46,0.79,-0.52,0.66,-0.41,0.52,-0.73,0.84,-0.59,980.0,0
98.03,-0.06,0.61,-0.42,0.95,-0.35,0.48,-0.87,1.18,-0.54,0.29,0.88,-0.27,0.64,-0.72,0.61,-0.5,0.31,-1.04,0.57,-0.65,0.44,-0.7,0.8,-0.49,0.39,-0.66,0.71,-0.83,3.2,0
106.55,0.27,-0.63,0.94,-0.28,0.51,-0.42,0.69,-0.85,0.44,-0.61,0.77,-0.51,0.83,-0.39,0.29,-0.74,0.56,-0.68,0.48,-0.55,0.62,-0.47,0.71,-0.6,0.55,-0.72,0.89,-0.4,65.0,0
115.22,-0.39,0.28,-0.71,0.66,-0.28,0.57,-0.92,0.83,-0.36,0.94,-0.49,0.61,-0.62,0.72,-0.48,0.32,-0.79,0.64,-0.51,0.29,-0.66,0.74,-0.42,0.58,-0.37,0.81,-0.69,0.92,12.4,0
125.4,0.52,-0.48,0.41,-0.72,0.65,-0.31,0.72,-0.53,0.68,-0.39,0.81,-0.26,0.74,-0.57,0.46,-0.62,0.39,-0.88,0.57,-0.31,0.69,-0.44,0.63,-0.72,0.41,-0.59,0.95,-0.61,0.5,0
132.78,-0.14,0.62,-0.33,0.77,-0.47,0.29,-0.86,0.51,-0.28,0.79,-0.52,0.63,-0.49,0.81,-0.61,0.44,-0.88,0.34,-0.72,0.54,-0.41,0.69,-0.58,0.72,-0.29,0.87,-0.76,0.63,320.0,0
144.5,0.19,-0.47,0.63,-0.21,0.54,-0.38,0.61,-0.83,0.47,-0.59,0.98,-0.33,0.55,-0.7,0.52,-0.61,0.32,-0.94,0.46,-0.28,0.74,-0.49,0.6,-0.57,0.39,-0.68,0.85,-0.62,0.99,0
160.22,-0.26,0.71,-0.41,0.88,-0.32,0.46,-0.75,0.92,-0.43,0.66,-0.29,0.79,-0.58,0.71,-0.49,0.37,-0.84,0.54,-0.62,0.48,-0.37,0.66,-0.51,0.83,-0.44,0.7,-0.73,0.81,75.0,0
168.0,0.28,-0.59,0.76,-0.42,0.68,-0.34,0.57,-0.95,0.64,-0.38,0.84,-0.27,0.69,-0.62,0.56,-0.53,0.41,-0.91,0.58,-0.36,0.75,-0.48,0.63,-0.6,0.52,-0.69,0.87,-0.55,5.6,1
12.7,0.23,-1.45,0.67,-0.12,0.89,-0.34,1.22,-0.76,0.05,-1.01,0.44,-0.19,2.11,-0.78,0.33,-0.54,1.05,-1.22,0.77,-0.43,0.66,-0.89,0.12,-0.55,1.38,-0.97,0.04,-1.14,42.5,0
45.3,-0.72,0.98,-0.11,-0.96,0.55,-0.28,-0.62,1.31,-0.44,0.66,-0.77,0.23,-0.31,0.88,-1.02,0.49,-0.67,0.15,-0.89,0.72,-0.33,0.95,-0.21,0.34,-0.55,0.66,-0.14,0.81,120.75,0
78.9,0.11,-0.32,0.57,-0.89,0.34,-0.12,0.98,-0.45,0.21,-0.33,0.76,-0.27,0.44,-0.66,0.09,-0.58,0.73,-0.29,0.52,-0.41,0.31,-0.88,0.08,-0.31,0.97,-0.16,0.05,-0.72,8.2,0
102.4,-1.25,0.64,-0.58,1.02,-0.47,0.22,-0.88,0.95,-0.31,0.43,-0.57,0.29,-0.21,0.77,-0.92,0.36,-0.61,0.81,-0.44,0.29,-0.75,0.64,-0.18,0.41,-0.52,0.7,-0.08,0.55,250.0,0
156.7,0.92,-0.67,0.31,-1.14,0.28,-0.95,0.63,-0.22,0.74,-0.49,0.11,-0.69,0.56,-0.34,0.4,-0.81,0.19,-0.57,0.83,-0.26,0.72,-0.41,0.29,-0.62,0.15,-0.95,0.07,-0.48,5.4,0
198.2,-0.33,0.41,-0.77,0.98,-0.66,0.24,-0.51,0.6,-0.28,0.91,-0.13,0.36,-0.4,0.77,-0.22,0.55,-0.68,0.12,-0.73,0.29,-0.54,0.46,-0.31,0.68,-0.15,0.81,-0.02,0.39,15.0,0
234.5,0.64,-0.21,0.99,-0.44,0.72,-0.31,0.11,-0.66,0.48,-0.77,0.25,-0.49,0.83,-0.23,0.18,-0.75,0.57,-0.12,0.76,-0.39,0.32,-0.66,0.21,-0.28,0.92,-0.31,0.14,-0.57,320.1,0
260.1,-0.57,0.72,-0.13,0.66,-0.88,0.41,-0.24,0.99,-0.51,0.3,-0.66,0.54,-0.37,0.25,-0.78,0.63,-0.44,0.21,-0.59,0.82,-0.18,0.49,-0.29,0.37,-0.62,0.71,-0.1,0.58,9.99,0
312.4,0.25,-0.48,0.72,-0.31,0.64,-0.22,0.51,-0.88,0.39,-0.14,0.66,-0.27,0.25,-0.54,0.91,-0.43,0.17,-0.66,0.32,-0.49,0.58,-0.35,0.04,-0.77,0.63,-0.21,0.12,-0.65,65.2,0
360.0,-0.89,0.31,-0.22,0.74,-0.5,0.28,-0.74,0.66,-0.39,0.84,-0.26,0.33,-0.48,0.19,-0.36,0.71,-0.12,0.46,-0.29,0.63,-0.51,0.29,-0.18,0.42,-0.66,0.54,-0.09,0.73,5.0,0
420.8,0.43,-0.62,0.18,-0.37,0.95,-0.14,0.28,-0.78,0.62,-0.23,0.49,-0.66,0.31,-0.45,0.77,-0.21,0.63,-0.34,0.28,-0.59,0.41,-0.72,0.15,-0.27,0.54,-0.81,0.08,-0.5,999.99,0
489.0,-0.76,0.88,-0.44,0.25,-0.67,0.39,-0.11,0.73,-0.54,0.31,-0.62,0.48,-0.25,0.42,-0.68,0.74,-0.37,0.19,-0.53,0.25,-0.49,0.66,-0.24,0.37,-0.48,0.72,-0.07,0.6,3.4,0
540.2,0.58,-0.31,0.27,-0.61,0.44,-0.25,0.92,-0.4,0.28,-0.59,0.63,-0.34,0.32,-0.7,0.49,-0.82,0.14,-0.46,0.57,-0.25,0.66,-0.31,0.21,-0.46,0.77,-0.14,0.05,-0.39,75.6,0
612.3,-0.24,0.69,-0.18,0.56,-0.73,0.41,-0.37,0.84,-0.28,0.52,-0.71,0.23,-0.32,0.68,-0.41,0.31,-0.56,0.27,-0.62,0.18,-0.48,0.55,-0.17,0.39,-0.61,0.46,-0.09,0.72,19.99,0
690.0,0.15,-0.23,0.85,-0.19,0.46,-0.31,0.71,-0.54,0.63,-0.41,0.27,-0.58,0.44,-0.27,0.26,-0.66,0.58,-0.18,0.4,-0.52,0.34,-0.46,0.23,-0.31,0.89,-0.21,0.07,-0.59,6.75,0
720.8,-0.61,0.76,-0.29,0.81,-0.45,0.39,-0.14,0.92,-0.37,0.58,-0.51,0.41,-0.28,0.36,-0.73,0.63,-0.45,0.27,-0.6,0.15,-0.49,0.68,-0.14,0.42,-0.62,0.57,-0.08,0.75,210.0,0
780.6,0.32,-0.29,0.46,-0.83,0.51,-0.19,0.74,-0.61,0.34,-0.52,0.28,-0.66,0.49,-0.38,0.22,-0.71,0.66,-0.25,0.39,-0.6,0.57,-0.31,0.17,-0.49,0.71,-0.12,0.09,-0.54,0.99,0
900.0,-0.48,0.55,-0.61,0.29,-0.75,0.37,-0.18,0.81,-0.42,0.65,-0.29,0.34,-0.57,0.23,-0.46,0.72,-0.31,0.18,-0.69,0.26,-0.42,0.55,-0.21,0.39,-0.53,0.68,-0.07,0.61,55.55,0
972.1,0.71,-0.54,0.28,-0.77,0.35,-0.28,0.63,-0.63,0.44,-0.39,0.66,-0.22,0.51,-0.53,0.29,-0.69,0.18,-0.57,0.77,-0.31,0.42,-0.44,0.25,-0.4,0.6,-0.16,0.11,-0.62,7.25,0
1044.6,-0.29,0.46,-0.12,0.88,-0.31,0.52,-0.24,0.69,-0.18,0.74,-0.41,0.29,-0.36,0.61,-0.22,0.53,-0.49,0.24,-0.58,0.31,-0.46,0.57,-0.13,0.38,-0.64,0.7,-0.04,0.54,45.0,0
1100.0,0.15,-0.34,0.73,-0.28,0.67,-0.21,0.52,-0.74,0.41,-0.39,0.69,-0.26,0.35,-0.57,0.28,-0.63,0.6,-0.29,0.44,-0.55,0.39,-0.48,0.2,-0.71,0.75,-0.09,0.13,-0.6,3.2,0
1176.9,-0.66,0.37,-0.29,0.62,-0.83,0.28,-0.41,0.85,-0.31,0.57,-0.62,0.26,-0.39,0.42,-0.54,0.71,-0.28,0.33,-0.49,0.6,-0.37,0.46,-0.2,0.49,-0.57,0.66,-0.05,0.68,200.0,0
1248.4,0.83,-0.41,0.19,-0.77,0.67,-0.25,0.54,-0.65,0.52,-0.39,0.33,-0.57,0.4,-0.28,0.6,-0.73,0.22,-0.53,0.38,-0.6,0.62,-0.31,0.17,-0.49,0.74,-0.14,0.09,-0.57,15.75,0
1320.0,-0.42,0.59,-0.21,0.66,-0.48,0.46,-0.12,0.78,-0.3,0.71,-0.25,0.39,-0.31,0.57,-0.46,0.61,-0.37,0.23,-0.54,0.27,-0.42,0.53,-0.16,0.4,-0.58,0.69,-0.08,0.63,88.0,0
1404.2,0.51,-0.68,0.27,-0.29,0.73,-0.36,0.19,-0.72,0.64,-0.53,0.28,-0.47,0.62,-0.3,0.44,-0.52,0.25,-0.66,0.39,-0.41,0.66,-0.28,0.18,-0.62,0.55,-0.14,0.12,-0.58,0.5,0
172800.0,-0.15,0.42,-0.34,0.71,-0.27,0.59,-0.18,0.66,-0.22,0.79,-0.31,0.25,-0.46,0.37,-0.33,0.68,-0.29,0.41,-0.52,0.29,-0.48,0.57,-0.17,0.36,-0.61,0.63,-0.07,0.68,0.75,0
12.4,0.75,-0.23,1.56,-0.41,0.12,-1.88,2.13,-0.56,0.77,-1.02,0.34,0.95,-0.44,1.2,-0.89,0.12,-0.57,1.03,-0.29,0.64,-1.14,0.28,-0.66,1.4,-0.22,0.53,-0.77,1.05,42.5,0
36.9,-0.12,0.88,-1.34,0.45,-0.07,0.62,-0.99,1.31,-0.41,0.76,-0.58,1.11,-0.33,0.69,-1.25,0.56,-0.12,0.84,-0.98,0.23,-0.45,1.28,-0.67,0.92,-0.31,0.47,-0.88,1.19,128.75,0
78.2,-0.44,-0.19,0.95,-0.72,-0.34,0.33,0.72,-1.22,0.29,0.51,-1.04,0.85,0.28,-0.63,1.01,-0.29,0.63,-0.56,1.17,-0.4,0.74,-0.92,0.36,-1.28,0.49,-0.71,0.93,-0.66,201.4,0
144.6,0.11,-0.33,-0.79,0.88,0.22,-0.45,0.67,-0.58,1.02,-0.75,0.35,-0.91,0.49,-0.21,0.78,-0.64,0.21,-1.12,0.44,0.59,-0.37,1.04,-0.29,0.86,-0.58,0.72,-0.93,0.61,9.99,0
212.3,-0.65,0.44,-0.12,0.97,-0.48,0.21,-0.77,0.55,-1.03,0.29,0.83,-0.44,0.66,-0.22,0.41,-0.89,0.76,-0.33,0.48,-0.57,0.71,-0.29,0.93,-0.66,0.37,-0.88,0.54,-0.71,350.0,0
260.7,0.34,-0.58,0.74,-0.41,0.19,-0.26,0.88,-0.33,0.65,-0.92,0.29,0.71,-0.56,0.33,-0.77,0.59,-0.14,0.41,-0.62,0.28,-0.48,0.77,-0.35,0.64,-0.21,0.55,-0.89,0.98,14.2,0
416.5,-0.23,0.67,-0.54,0.19,-0.11,0.72,-0.81,0.44,-0.29,0.88,-0.66,0.52,0.39,-0.47,0.23,-0.78,0.65,-0.34,0.72,-0.51,0.31,-0.91,0.29,-0.62,0.48,-0.73,0.66,-0.84,95.6,0
509.2,0.82,-0.41,0.19,-0.66,0.53,-0.37,0.29,-0.74,0.61,-0.52,1.02,-0.29,0.71,-0.18,0.46,-0.74,0.28,-0.57,0.64,-0.41,0.57,-0.33,0.88,-0.51,0.39,-0.82,0.71,-0.62,560.0,0
610.1,-0.31,0.12,-0.44,0.79,-0.22,0.65,-0.53,0.33,-0.74,0.97,-0.41,0.28,0.62,-0.55,0.34,-0.89,0.72,-0.23,0.51,-0.66,0.44,-0.72,0.37,-0.59,0.26,-0.81,0.68,-0.45,8.75,0
